Data_Tweet,Autor,Local,Tweet_Text,Retweeted,Favourited,Retweet Count,Favorite Count,In Reply to
2018-03-14 16:46:11,Saraiva,,"b'@shimeres    Ola shimeres, por favor, nos informe por DM o numero do pedido ou CPF e o nome completo do titular do... https://t.co/fVplClzi5e'",False,False,0,0,shimeres
2018-03-14 16:35:56,Saraiva,,b'@lovelybibs   ',False,False,0,0,lovelybibs
2018-03-14 15:46:38,Saraiva,,"b'@Anninha_                                Ola Anninha, vamos te ajudar! Nos passe uma DM para continuarmos falando contigo.'",False,False,0,1,Anninha_
2018-03-14 15:25:51,Saraiva,,"b'@robertgalastri Ola robertgalastri, por favor, nos informe o numero  CPF e o nome completo do titular do cadastro para verificarmos.'",False,False,0,0,robertgalastri
2018-03-14 15:00:02,Saraiva,,b'Saudades da @LauraPausini ? A cantora italiana que ja ultrapassou o numero de 70 milhoes de discos vendidos esta de... https://t.co/doptth6k0V',False,False,7,29,
2018-03-14 14:52:06,Saraiva,,"b'@RoseImaculada       Ola RoseImaculada, informamos que algumas lojas estao temporariamente indisponiveis para retir... https://t.co/4VjLG3x4I4'",False,False,0,0,RoseImaculada
2018-03-14 14:51:43,Saraiva,,"b'@ablazedawn Ola ablazedawn, por favor, nos informe o numero do pedido ou CPF e o nome completo do titular do cadastro para verificarmos.'",False,False,0,0,ablazedawn
2018-03-14 14:48:18,Saraiva,,"b'@versaceobsessed     Ola versaceobsessed, por favor, nos informe por DM o numero do pedido e o nome completo do tit... https://t.co/kjbVsa59mQ'",False,False,0,0,versaceobsessed
2018-03-14 14:44:21,Saraiva,,"b'@MichelaFranca Ola MichelaFranca, nos informe por DM, o CPF, nome completo do titular do cadastro e o e-mail que de... https://t.co/nwsunh6Fxz'",False,False,0,0,MichelaFranca
2018-03-14 14:39:06,Saraiva,,"b'@LorenaFS23   Ola LorenaFS23, aguarde, logo teremos novidades. ;)'",False,False,0,1,LorenaFS23
2018-03-14 14:38:03,Saraiva,,"b'@brndmrtns     Ola brndmrtns, por favor, nos informe por DM o numero do pedido e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,brndmrtns
2018-03-14 14:30:06,Saraiva,,"b'@samheugn    Ola samheugn, em que podemos ajudar? Se preferir nos contate por DM informando o numero do pedido e nome completo.'",False,False,0,0,samheugn
2018-03-14 14:27:55,Saraiva,,"b'@Driicac_    Ola Driicac_ , esta sim, mas pode haver diferenca no valor dos produtos e nas promocoes.'",False,False,0,0,Driicac_
2018-03-14 14:22:18,Saraiva,,b'@SomosRouge  https://t.co/cuNVXZKh6Y',False,False,1,2,SomosRouge
2018-03-14 14:18:59,Saraiva,,"b'@sr_saulorenan    Ola sr_saulorenan, por favor, nos informe por DM o numero do pedido e o nome completo do titular... https://t.co/YRgepAmEZ7'",False,False,0,1,sr_saulorenan
2018-03-14 14:18:18,Saraiva,,b'@gusthpa @OficialRouge  https://t.co/8JjvNPGZDT',False,False,0,0,gusthpa
2018-03-14 14:16:58,Saraiva,,"b'@bonsoirmalek     Ola bonsoirmalek, vamos te ajudar! Nos passe uma DM para continuarmos falando contigo.'",False,False,0,0,bonsoirmalek
2018-03-14 14:16:30,Saraiva,,"b'@xcoffeebia     Ola xcoffeebia, os produtos tem valores diferentes na loja e no site. Se voce quiser conferir o pre... https://t.co/RZ0qi9uZcf'",False,False,0,1,xcoffeebia
2018-03-14 14:08:13,Saraiva,,"b'@rafaelabirinto    Ola rafaelabirinto, temos uma equipe especializada em produtos digitais atraves do ""Chat Online""... https://t.co/ugmjEPiQ4Q'",False,False,0,0,rafaelabirinto
2018-03-14 13:58:10,Saraiva,,"b'@jcarlosfortes    Ola jcarlosfortes, temos sim, ainda em pre venda, acesse o link e confira: https://t.co/j7VAgbxN18'",False,False,0,0,jcarlosfortes
2018-03-14 13:56:17,Saraiva,,"b'@grlpowerbaby    Ola grlpowerbaby, por favor, nos informe por DM o numero do pedido e o nome completo do titular do... https://t.co/4kKiki93nY'",False,False,0,0,grlpowerbaby
2018-03-14 13:54:58,Saraiva,,"b'@Simone_Lemos   Ola Simone_Lemos, ficamos felizes em saber que nosso atendimento foi satisfatorio. Queremos passar... https://t.co/beBea9Lg7S'",False,False,0,0,Simone_Lemos
2018-03-14 13:52:06,Saraiva,,b'@Celinha_RB    ',False,False,0,0,Celinha_RB
2018-03-14 13:50:29,Saraiva,,"b'@girIfIower     Ola girIfIower, por favor, nos informe por DM o numero do pedido e o nome completo do titular do ca... https://t.co/s4HnOLVFUM'",False,False,0,0,girIfIower
2018-03-14 13:49:22,Saraiva,,"b'@greywsanatmy    Ola greywsanatmy, informamos que temporariamente, a opcao de pagamento em boleto esta disponivel s... https://t.co/Rpaq1FgSUj'",False,False,0,0,greywsanatmy
2018-03-14 13:48:59,Saraiva,,"b'@agathathristiee     Ola agathathristiee, para fazer parte do nosso time de colaboradores, pode verificar nossas va... https://t.co/1NaCwxos73'",False,False,0,1,agathathristiee
2018-03-14 13:47:45,Saraiva,,b'@thisjana    Seguindo.',False,False,0,0,thisjana
2018-03-14 13:42:14,Saraiva,,"b'@LaryssaAires    Ola LaryssaAires, por favor, nos informe por DM o numero do pedido e o nome completo do titular do... https://t.co/RPV9ZxXqj8'",False,False,0,0,LaryssaAires
2018-03-14 13:39:15,Saraiva,,b'@nemtudoeficcao    ',False,False,0,0,nemtudoeficcao
2018-03-14 13:35:10,Saraiva,,"b'@sixriusblack     Ola sixriusblack, informamos que temporariamente, a opcao de pagamento em boleto esta disponivel... https://t.co/RCI4GT20DF'",False,False,0,0,sixriusblack
2018-03-14 13:32:35,Saraiva,,"b'@leiturasdedeni    Ola leiturasdedeni, por favor, nos informe por DM o numero do pedido e o nome completo do titula... https://t.co/kT8FXwkKi5'",False,False,0,0,leiturasdedeni
2018-03-14 13:30:16,Saraiva,,"b'@xparkqueen    Ola xparkqueen, por favor, nos informe por DM o numero do pedido e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,1,xparkqueen
2018-03-14 13:29:39,Saraiva,,"b'@priscorrea_    priscorrea_, os contate por DM.'",False,False,0,0,priscorrea_
2018-03-14 13:22:42,Saraiva,,"b'@nandaprediger    Ola nandaprediger, por favor, nos informe por DM o numero do pedido e o nome completo do titular... https://t.co/WNHyhBDJFa'",False,False,0,1,nandaprediger
2018-03-14 13:03:07,Saraiva,,"b'@CarolBrito114   Ola CarolBrito114, apos vencido o boleto nao e possivel atualizar o mesmo, orientamos a refazer a compra.'",False,False,0,0,CarolBrito114
2018-03-14 13:02:04,Saraiva,,"b'@allthevoicesin    Ola allthevoicesin, pedimos desculpas por isso, informamos que pode efetuar a troca em uma de no... https://t.co/ZERkvBBvcR'",False,False,0,0,allthevoicesin
2018-03-14 13:00:40,Saraiva,,b'@waverlyesrp   ',False,False,0,0,waverlyesrp
2018-03-14 12:58:47,Saraiva,,"b'@matheus71524509     Ola matheus71524509, este produto esta com previsao do lancamento e no dia 27/03, apos o lanca... https://t.co/xIKLOV9V1C'",False,False,0,0,matheus71524509
2018-03-14 12:51:30,Saraiva,,"b'@gaagrossmann    Ola gaagrossmann, por favor, nos informe por DM o numero do pedido e o nome completo do titular do... https://t.co/x3OLrz5DpK'",False,False,0,0,gaagrossmann
2018-03-14 12:50:45,Saraiva,,b'@carol_mouraaa    ',False,False,0,1,carol_mouraaa
2018-03-14 12:09:47,Saraiva,,b'RT @ArrowBrasil: Vai rolar encontro de fas da Liga da Justica para o lancamento do filme em DVD e Blu-ray no Shopping Center Norte em Sao P...',False,False,10,0,
2018-03-14 12:02:20,Saraiva,,"b'@claraguta                Ola claraguta, vamos te ajudar! Nos passe uma DM para continuarmos falando contigo.'",False,False,0,0,claraguta
2018-03-14 12:00:02,Saraiva,,b'A garotada ta pedindo para trocar o kit da escola?\n\nMochilas e lancheiras com descontos de no minimo 30% na Semana... https://t.co/cltyV8bbzY',False,False,0,14,
2018-03-14 11:57:35,Saraiva,,"b'@Lanna_Cintra      Ja respondemos a sua DM, verifique la, por favor.'",False,False,0,0,Lanna_Cintra
2018-03-14 11:49:44,Saraiva,,"b'@miitouzo Ola miitouzo, por favor, nos informe por DM o numero do pedido e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,miitouzo
2018-03-14 11:48:11,Saraiva,,"b'@slsvader Ola slsvader, por favor, nos informe por DM o numero do pedido e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,slsvader
2018-03-14 11:13:03,Saraiva,,"b'@ibikass Ola ibikass, por favor, nos informe por DM o numero do pedido e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,ibikass
2018-03-13 22:21:14,Saraiva,,"b'@Vixctorj Ola, por favor, nos informe por DM o numero do pedido e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,1,Vixctorj
2018-03-13 22:05:15,Saraiva,,"b'@jaurecontrols Ola, estamos disponiveis por DM.'",False,False,0,1,jaurecontrols
2018-03-13 22:01:12,Saraiva,,"b'@pryabrantes Ola! Por gentileza, nos envie uma DM para verificarmos. :)'",False,False,0,0,pryabrantes
2018-03-13 21:30:18,Saraiva,,b'RT @TheFlashBRA: #INFO: Recadinho importante para quem e de SAO PAULO e regiao.\n\nEncontro de Fas e lancamento do Blu Ray do filme da #LigaD...',False,False,6,0,
2018-03-13 21:29:51,Saraiva,,"b'Na Semana do Consumidor tem descontos em musica tambem. Em musicONA, alias! @Beyonce em oferta:... https://t.co/BwZ6ofLnMA'",False,False,0,17,
2018-03-13 21:16:21,Saraiva,,"b'@tommopossessive Ola, por favor, nos informe por DM o numero do pedido e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,tommopossessive
2018-03-13 21:13:24,Saraiva,,"b'@sougrey Ola, por favor, nos informe por DM o numero do pedido e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,sougrey
2018-03-13 21:12:42,Saraiva,,b'@mahpilotti Ola! O boleto esta disponivel para compras a partir de R$30.',False,False,0,0,mahpilotti
2018-03-13 21:00:04,Saraiva,,"b'Tambem nao estamos conseguindo lidar com o novo trailer de Os Crimes de Grindewald! Para driblar a ansiedade, vamos... https://t.co/ZjwZZWtGhd'",False,False,1,26,
2018-03-13 20:33:25,Saraiva,,"b'@beanaclara Ola beanaclara, por favor, nos informe por DM o numero do pedido e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,beanaclara
2018-03-13 20:32:37,Saraiva,,"b'@rosecoloredmari Ola rosecoloredmari, por favor, nos informe por DM o numero do pedido e o nome completo do titular... https://t.co/t7zImW0d6s'",False,False,0,0,rosecoloredmari
2018-03-13 20:31:58,Saraiva,,"b'@Zhozo Ola Zhozo, por favor, nos informe por DM o numero do pedido e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,Zhozo
2018-03-13 20:31:41,Saraiva,,"b'@mariolidias Ola, nao e necessario nos enviar o comprovante. Pagando dentro do vencimento, basta apenas aguardar a... https://t.co/t2K2dPDOOt'",False,False,0,0,mariolidias
2018-03-13 20:31:25,Saraiva,,"b'@Zhozo Ola Zhozo, por favor, nos informe por DM o numero do pedido e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,Zhozo
2018-03-13 20:29:20,Saraiva,,b'@zainxdrugs Ola! O boleto esta disponivel para compras a partir de R$30.',False,False,0,0,zainxdrugs
2018-03-13 20:26:29,Saraiva,,b'@edmarfarias_ Ola! Temos apenas em portugues e voce pode conferir neste link: https://t.co/17GFslse6N',False,False,0,0,edmarfarias_
2018-03-13 20:03:37,Saraiva,,"b'@ohanafiori Ola, podemos ajudar? Se preferir, estamos disponiveis por DM.'",False,False,0,1,ohanafiori
2018-03-13 20:01:43,Saraiva,,"b'@gegekittyy Ola gegekittyy, por favor, nos informe por DM o numero do pedido e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,gegekittyy
2018-03-13 20:01:01,Saraiva,,"b'@dri_m Ola, temos uma equipe especializada em LEV atraves do Chat Online em nosso site. No assunto selecione a opca... https://t.co/GIGHyYRsVy'",False,False,0,1,dri_m
2018-03-13 19:14:17,Saraiva,,"b'@Bridgerton_ Ola, por favor, nos informe por DM o numero do pedido e o nome completo do titular do cadastro, para verificarmos.'",False,False,1,1,Bridgerton_
2018-03-13 19:04:39,Saraiva,,"b'@underoads Ola underoads, por favor, nos informe por DM o numero do pedido e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,1,underoads
2018-03-13 19:00:02,Saraiva,,b'Seria a Marvel a franquia com os melhores herois? Descubra voce mesmo! Preparamos uma lista com diversos livros e H... https://t.co/AbaJVHpuoH',False,False,1,14,
2018-03-13 18:35:45,Saraiva,,"b'RT @FJSaramago: Acabadas de chegar do outro lado do Atlantico, as edicoes da obra de Jose #Saramago para a coleccao especial da Saraiva e d...'",False,False,16,0,
2018-03-13 17:43:27,Saraiva,,"b'@joannaaln Ola, por favor, nos informe por DM o numero do pedido e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,1,joannaaln
2018-03-13 15:25:46,Saraiva,,"b'@twosecretss Ola twosecretss, por favor, nos informe o numero do pedido e o nome completo do titular do cadastro para verificarmos.'",False,False,0,0,twosecretss
2018-03-13 15:08:33,Saraiva,,"b'@poly_cmoreira Ola poly_cmoreira, por favor, nos informe o numero do pedido e o nome completo do titular do cadastro para verificarmos.'",False,False,0,0,poly_cmoreira
2018-03-13 15:00:02,Saraiva,,"b'Two lives. Two loves. One choice.\nEvery love story has a beginning...\n\nPara treinar o ingles, leia no idioma original... https://t.co/g3nU5EZBt4'",False,False,1,8,
2018-03-13 14:12:18,Saraiva,,"b'@pfvrvaiestudar Ola pfvrvaiestudar, por favor, nos informe por DM o numero do pedido e o nome completo do titular d... https://t.co/v0EFPD3kwe'",False,False,0,0,pfvrvaiestudar
2018-03-13 13:54:32,Saraiva,,"b'@escritasdelotus        Ola escritasdelotus, por favor, nos informe por DM o numero do pedido e o nome completo do... https://t.co/kF9rwqfNwJ'",False,False,0,0,escritasdelotus
2018-03-13 13:45:59,Saraiva,,"b'@matheusnov Ola matheusnov, por favor, nos informe por DM o numero do pedido e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,matheusnov
2018-03-13 12:30:03,Saraiva,,"b'@gabi_bacelar Ola gabi_bacelar, por favor, nos informe por DM o numero do CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,gabi_bacelar
2018-03-13 12:17:12,Saraiva,,"b'@maaahoee    Ola maaahoee, por favor, nos informe por DM o numero do pedido e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,maaahoee
2018-03-13 12:16:04,Saraiva,,"b'@MariaFreire_   MariaFreire_ Compreendemos sua insatisfacao, devido ao fluxo de atendimento nao tivemos tempo habil... https://t.co/XRvmH9UGpL'",False,False,0,0,MariaFreire_
2018-03-13 12:12:38,Saraiva,,"b'@Jair_Mello    Ola Jair_Mello, nossos estoques desta promocao ja encerraram, mas temos muitas outras ofertas dispon... https://t.co/OBYcyT6BT1'",False,False,0,0,Jair_Mello
2018-03-13 12:02:23,Saraiva,,b'@ddnessie     ddnessie  Seguindo.',False,False,0,0,ddnessie
2018-03-13 11:56:34,Saraiva,,"b'@casadesolteira   Ola casadesolteira, nossas postagens ocorrem por transportadoras tambem. Fique tranquilo, pois ja... https://t.co/DnRnx8VkKi'",False,False,0,0,casadesolteira
2018-03-13 11:55:31,Saraiva,,"b'@immortalbastard    Ola immortalbastard, nossas postagens ocorrem por transportadoras tambem. Fique tranquilo, pois... https://t.co/rC3DEOetEM'",False,False,0,1,immortalbastard
2018-03-13 11:53:28,Saraiva,,"b'@mariscoutinho   Ola mariscoutinho, temos uma equipe especializada em produtos digitais atraves do ""Chat Online"" em... https://t.co/ppaLkE5x6f'",False,False,0,0,mariscoutinho
2018-03-13 11:51:49,Saraiva,,"b'@whynotbellarke    Ola whynotbellarke, informamos que temporariamente, a opcao de pagamento em boleto esta disponiv... https://t.co/fOGLIMzhlR'",False,False,0,0,whynotbellarke
2018-03-13 11:50:43,Saraiva,,"b'@MONASKICONTABIL   Ola MONASKICONTABIL, temos uma equipe especializada em produtos digitais atraves do ""Chat Online... https://t.co/08TONI1E1j'",False,False,0,0,MONASKICONTABIL
2018-03-13 11:48:09,Saraiva,,"b'@jusdrein_    Ola jusdrein_, para fazer parte do nosso time de colaboradores, pode verificar nossas vagas atraves d... https://t.co/yMsgP4odHV'",False,False,0,1,jusdrein_
2018-03-13 11:44:09,Saraiva,,"b'@MariaFreire_     Ola MariaFreire_, compreendemos sua insatisfacao, porem a promocao se encerrou ontem. Em breve es... https://t.co/gEZBtXEHO4'",False,False,0,0,MariaFreire_
2018-03-13 11:35:51,Saraiva,,"b'@PrincesaFaisca   Ola PrincesaFaisca, por favor, nos informe por DM o numero do pedido e o nome completo do titular... https://t.co/KiqZXzUWIx'",False,False,0,0,PrincesaFaisca
2018-03-13 11:29:32,Saraiva,,"b'@MatheusGBF   Ola MatheusGBF, qual item esta procurando?'",False,False,0,0,MatheusGBF
2018-03-13 11:24:31,Saraiva,,"b'@ddnessie Ola ddnessie, por favor, nos informe por DM o numero do pedido e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,ddnessie
2018-03-13 11:24:30,Saraiva,,"b'@dokyeowm    Ola dokyeowm, podemos te ajudar? Nos envie uma DM se preferir.'",False,False,0,0,dokyeowm
2018-03-13 11:21:31,Saraiva,,"b'@0x7037 Ola Pedro, por favor, nos informe por DM o numero do pedido e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,0x7037
2018-03-13 11:20:33,Saraiva,,"b'@priscorrea_   Ola priscorrea_, em que podemos ajudar?'",False,False,0,0,priscorrea_
2018-03-13 11:15:50,Saraiva,,"b'@rovcya    Ola rovcya, sim, ja comecou, acesse o link e confira: https://t.co/EV3Oc9ANuZ'",False,False,0,1,rovcya
2018-03-13 11:05:57,Saraiva,,"b'@ranveclaw    Ola ranveclaw, por favor, nos informe por DM o numero do pedido e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,ranveclaw
2018-03-13 11:03:38,Saraiva,,"b'@alberany_alves     Ola alberany_alves, por favor, nos informe por DM o numero do pedido e o nome completo do titul... https://t.co/OCr54PTPgI'",False,False,0,1,alberany_alves
2018-03-13 10:49:20,Saraiva,,"b'@YahMS   Ola YahMS, por favor, nos informe por DM o numero do seu CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,YahMS
2018-03-13 09:00:02,Saraiva,,"b'Proteja seu smartphone contra furtos, roubos e quebras acidentais com a Protecao Saraiva: https://t.co/0tIRkhkt6u https://t.co/dHeVxKTHXQ'",False,False,2,17,
2018-03-13 07:00:01,Saraiva,,b'Quem ai tem um gatinho? Ja chegou na Saraiva o novo volume dos quadrinhos de humor mais adoraveis do momento. Herd... https://t.co/JXJUZ4IqPm',False,False,1,24,
2018-03-12 23:10:29,Saraiva,,"b'@MandsShi Ola, os boletos estao disponiveis para compras a partir de R$30.'",False,False,0,0,MandsShi
2018-03-12 22:23:47,Saraiva,,b'@danywsbela recentemente esse servico foi reavaliado e algumas lojas fisicas nao recebem mais encomendas do site. N... https://t.co/9s74EwkkGy',False,False,0,0,danywsbela
2018-03-12 22:22:13,Saraiva,,"b'@DraPatriciaFerr Ola DraPatriciaFerr, por favor, nos informe por DM o numero do pedido e o nome completo do titular... https://t.co/bDCwaXtshZ'",False,False,0,0,DraPatriciaFerr
2018-03-12 22:21:21,Saraiva,,b'@dessarios Ola Andressa! O boleto esta disponivel para compras a partir de R$30.',False,False,0,0,dessarios
2018-03-12 22:20:21,Saraiva,,"b'@brendathaynara Ola, por favor, nos informe por DM o numero do pedido e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,brendathaynara
2018-03-12 22:19:19,Saraiva,,"b'@fckmichaelcliff Ola, por favor, nos informe por DM o numero do pedido e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,fckmichaelcliff
2018-03-12 22:12:27,Saraiva,,"b'@garotadobus Ola, nosso servico de entrega e realizado por empresas parceiras entre elas os Correios, porem a defin... https://t.co/1qejKkBThK'",False,False,0,1,garotadobus
2018-03-12 22:01:30,Saraiva,,"b'@_BelleLuna Ola _BelleLuna, por favor, nos informe por DM o numero do pedido e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,_BelleLuna
2018-03-12 22:00:11,Saraiva,,"b'@janeaustien Ola, por favor, nos informe por DM o numero do pedido e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,janeaustien
2018-03-12 22:00:01,Saraiva,,b'A Semana do Consumidor esta com descontos de ate 80% em livros: https://t.co/nD0P2osdXN . Garanta uma variedade de... https://t.co/oDLdy9R3D0',False,False,7,31,
2018-03-12 21:36:07,Saraiva,,b'@channcyrus Esclarecemos por DM :)',False,False,0,0,channcyrus
2018-03-12 21:31:50,Saraiva,,"b'@melissarhenia Ola, por favor, nos informe por DM o numero do pedido e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,melissarhenia
2018-03-12 21:16:45,Saraiva,,"b'@fabiocarvalho Ola Fabio! Por gentileza, nos informe por DM o CPF, nome completo do titular do cadastro e o e-mail... https://t.co/m6mKtwRjyf'",False,False,0,0,fabiocarvalho
2018-03-12 20:53:02,Saraiva,,"b'@laristevos Ola, por favor, nos informe por DM o numero do pedido e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,laristevos
2018-03-12 20:50:20,Saraiva,,"b'@CarlosSekko Ola Carlos, por favor, nos informe por DM o numero do pedido e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,CarlosSekko
2018-03-12 20:24:58,Saraiva,,"b'@emypondx Ola, por favor, nos informe por DM o numero do pedido e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,emypondx
2018-03-12 20:21:05,Saraiva,,"b'@thiagolimapaiva Ola Thiago! O album encontra-se na pre-venda, com lancamento previsto para dia 27/03 e a partir de... https://t.co/4ZsJs3ZmZa'",False,False,0,0,thiagolimapaiva
2018-03-12 20:13:31,Saraiva,,"b'@veneceoz Ola, por favor, nos informe por DM o numero do pedido e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,veneceoz
