Data_Tweet,Autor,Local,Tweet_Text,Retweeted,Favourited,Retweet Count,Favorite Count,In Reply to
2018-03-12 20:38:33,Livraria Cultura,,b'@hansen_md Ola! Vc pode nos informar por dm o que ocorreu? Ja estamos te seguindo.',False,False,0,0,hansen_md
2018-03-12 20:37:51,Livraria Cultura,,b'@talitacarbone Ola! Vc pode confirmar o numero do pedido e o cpf em que a compra foi realizada por dm? Ja estamos te seguindo.',False,False,0,0,talitacarbone
2018-03-12 20:35:46,Livraria Cultura,,b'@alexandrebastos Ola! Ja respondemos por mensagem privada.',False,False,0,0,alexandrebastos
2018-03-12 20:09:59,Livraria Cultura,,b'@__gui93 Ola! Vc pode confirmar o numero de seu pedido por DM? Ja estamos te seguindo.',False,False,0,0,__gui93
2018-03-12 20:05:18,Livraria Cultura,,b'@GabiSants0 Ola! Vc pode confirmar o numero de seu pedido e o cpf emq ue a compra foi realizada por dm? Ja estamos te seguindo.',False,False,0,1,GabiSants0
2018-03-12 14:44:55,Livraria Cultura,,b'RT @ArlindoGrund: Boa semana Gente! So lembrando que essa semana tem lancamento em Recife. ;-) https://t.co/HVKoF3VWPs',False,False,1,0,
2018-03-12 13:18:00,Livraria Cultura,,"b'Marque na agenda! Domingo (18), as 15h, teremos pocket show gratuito de lancamento do album Utopia, de... https://t.co/AmXGUNOxwA'",False,False,13,51,
2018-03-12 10:48:29,Livraria Cultura,,"b'Colecionar album de figurinhas da Copa, alem de divertido, e documentar a historia e guardar para sempre a memoria... https://t.co/RZvoQ3f2qK'",False,False,0,7,
2018-03-10 23:00:01,Livraria Cultura,,"b""Ja decorou todas as musicas pra emocionar Lana Del Rey no Lollapalooza? 'Ta chegando, hein?\nVeja o que tem da diva... https://t.co/SF9ZGmImGn""",False,False,2,18,
2018-03-10 20:10:00,Livraria Cultura,,"b'A turne de ""O Livreiro"" tambem passara por Salvador! Esperamos todos os clientes e amigos para sessao de autografos... https://t.co/4JNMZB6rK3'",False,False,2,4,
2018-03-10 19:18:19,Livraria Cultura,,b'@Mary_lmsd Ola! Vc pode confirmar o item que deseja por dm e sua duvida? ja estamos te seguindo.',False,False,0,0,Mary_lmsd
2018-03-10 18:51:45,Livraria Cultura,,b'@ElaMariAndrade Ola! Vc pode confirmar o numero de seu pedido e o cpf em que a compra foi realizada por dm? Ja estamos  te seguindo.',False,False,0,1,ElaMariAndrade
2018-03-10 16:00:01,Livraria Cultura,,"b'Rey tem um recado pra voces: ""Os Ultimos Jedi"" ja esta em pre-venda da Livraria Cultura :) https://t.co/ojHHwCwomC https://t.co/EOImECbhjT'",False,False,4,13,
2018-03-09 21:53:55,Livraria Cultura,,b'@Bruno_PF Ola! Respondemos por dm.',False,False,0,0,Bruno_PF
2018-03-09 21:47:03,Livraria Cultura,,b'@MiiHolanda Ola! Vc pode confirmar o numero de seu pedido?',False,False,0,0,MiiHolanda
2018-03-09 20:56:16,Livraria Cultura,,b'@jocivan Ola! Vc pode confirmar o numero de seu pedido?',False,False,0,0,jocivan
2018-03-09 20:33:12,Livraria Cultura,,b'@maribluue @MiiHolanda Ola! Vc pode confirmar o numero de seu pedido?',False,False,0,0,maribluue
2018-03-09 20:28:36,Livraria Cultura,,b'@carubim Ola! Vc pode acessar atraves do link https://t.co/e9pGuepNJF . Nosso departamento de TI ja esta verificando o problema.',False,False,0,0,carubim
2018-03-09 18:00:00,Livraria Cultura,,"b'Em 2006, Taylor Swift lancou seu primeiro album, ate hoje inedito no Brasil. Agora ele esta em pre-venda no site da... https://t.co/Jf06xxBa5I'",False,False,3,15,
2018-03-09 14:55:15,Livraria Cultura,,b'RT @fabiomoon: Estaremos neste Domingo autografando nossos livros a partir das 15h na Geek do Conjunto Nacional. #paulistacultural https://...',False,False,12,0,
2018-03-09 13:23:00,Livraria Cultura,,"b'Fa de O Pequeno Principe? Este tweet e para voce!  O livro Cidadela, de Antoine de Saint-Exupery, tera seu lan... https://t.co/QT3l8lR6i1'",False,False,2,15,
2018-03-09 12:24:39,Livraria Cultura,,"b'Camila Cabello liberou ontem seu novo clipe, da musica ""Never Be the Same"", ja conferiu?\n Soooooo sexy! Encontre o... https://t.co/SsW5Fmuaf0'",False,False,0,7,
2018-03-08 22:53:54,Livraria Cultura,,"b'No Dia Internacional da Mulher, valorizar o trabalho e a visao de mundo delas e um otimo presente! Veja nossa selec... https://t.co/L4LWTLgbV3'",False,False,3,27,
2018-03-08 20:20:41,Livraria Cultura,,b'@rrai_almeida Ola! Vc pode confirmar seu cpf e e-mail atual por dm? Ja estamos te seguindo.',False,False,0,0,rrai_almeida
2018-03-08 19:57:42,Livraria Cultura,,b'@123_margaritas Ola! Vc pode informar qual erro esta apresentando por dm? Ja estamos te seguindo.',False,False,0,0,123_margaritas
2018-03-08 19:51:52,Livraria Cultura,,b'@sardinha_paulo Ola! Vc pode confirmar o erro que esta apresentando e os itens que esta tentando comprar por dm? Ja estamos te seguindo.',False,False,0,0,sardinha_paulo
2018-03-08 19:36:40,Livraria Cultura,,b'@May_ndepaula Que bom que deu tudo certinho :)',False,False,0,1,May_ndepaula
2018-03-08 19:13:37,Livraria Cultura,,b'@Blindinng Ola! Ainda nao temos previsao da pre-venda por aqui.',False,False,1,1,Blindinng
2018-03-07 23:44:34,Livraria Cultura,,b'@May_ndepaula Ola! Vc pode confirmar o numero de seu pedido e o cpf em que a compra foi realizada por dm? Ja estamos te seguindo.',False,False,0,1,May_ndepaula
2018-03-07 20:31:35,Livraria Cultura,,b'@Bruno_PF Ola Bruno! Ja estamos te seguindo. VC pode confirmar seu pedido e o cpf em que a compra foi realizada?',False,False,0,1,Bruno_PF
2018-03-07 20:30:36,Livraria Cultura,,b'@guaxininja Ola! Ainda nao temos uma previsao de nova tiragem destes itens.',False,False,0,0,guaxininja
2018-03-07 20:28:32,Livraria Cultura,,b'@alexandrebastos Ola! Vc pode confirmar o numero do pedido e a forma escolhida para pagamento por dm? Ja estamos te seguindo.',False,False,0,1,alexandrebastos
2018-03-07 20:21:43,Livraria Cultura,,b'O livro que nasceu junto com a filmagem do longa vencedor do Oscar de Melhor Filme e expande seu universo merece se... https://t.co/cpvCDDcTI2',False,False,6,22,
2018-03-07 20:14:31,Livraria Cultura,,b'@catwrse Ola! Seu pedido ja foi faturado e postado.',False,False,0,0,catwrse
2018-03-07 20:10:27,Livraria Cultura,,b'@LuizLH Ola! Vc pode confirmar seu cpf e e-mail atual por DM? Ja estamos te seguindo.',False,False,0,0,LuizLH
2018-03-07 20:02:27,Livraria Cultura,,b'@g_uioliveira Ola! respondemos por Dm.',False,False,0,0,g_uioliveira
2018-03-07 19:46:37,Livraria Cultura,,b'@denisetafarello Ola! Encaminhei um e-mail com as informacoes sobre o seu pedido.',False,False,0,0,denisetafarello
2018-03-07 19:33:29,Livraria Cultura,,b'@emilyblwnt Ola! O ano informado esta incorreto. O caso ja foi passado para o nosso departamento de TI corrigir a i... https://t.co/IHeVArkLvG',False,False,0,1,emilyblwnt
2018-03-06 22:55:38,Livraria Cultura,,b'@g_uioliveira Respondemos por dm.',False,False,0,0,g_uioliveira
2018-03-06 22:28:40,Livraria Cultura,,"b'Salve Gabriel Garcia Marquez!\nHoje, Gabo faria 91 anos. Aproveite a data para prestigiar as obras-primas do realism... https://t.co/dVAW5HFjN0'",False,False,7,39,
2018-03-06 20:00:48,Livraria Cultura,,b'@g_uioliveira Ola! Vc pode informar o que o ocorreu por dm? Ja estamos te seguindo.',False,False,0,0,g_uioliveira
2018-03-06 19:54:32,Livraria Cultura,,b'@CountessBennett Ola! Temos estes itens disponiveis para venda em nosso site: https://t.co/P0lXFcAAAw',False,False,0,0,CountessBennett
2018-03-06 19:50:20,Livraria Cultura,,b'@Kvalki Ola! Vc pode confirmar o numero de seu pedido e o cpf em que a compra foi realizada por DM? Ja estamos te seguindo.',False,False,0,1,Kvalki
2018-03-06 19:29:49,Livraria Cultura,,b'@adrileme Ola! Vc pode confirmar por dm seu cpf e os itens que deseja? Ja estamos te seguindo. :)',False,False,0,1,adrileme
2018-03-05 22:19:03,Livraria Cultura,,b'@vctrdrgs Ola! Ainda nao temos previsao :(',False,False,0,0,vctrdrgs
2018-03-05 22:14:42,Livraria Cultura,,b'@carloshbcabral Ola! Podemos te ajudar por aqui? Ja estamos te seguindo.',False,False,0,0,carloshbcabral
2018-03-05 22:10:48,Livraria Cultura,,"b""RT @PlanetaLivrosBR: Atencao, Sao Paulo! Nesta quarta-feira (7) tem lancamento de 'A sorte segue a coragem!' na @LivCultura . Confirme sua...""",False,False,5,0,
2018-03-05 21:45:50,Livraria Cultura,,b'@_VictoriaSMW @vick_britney Ola! Vc pode confirmar o numero de seu pedido e o cpf em que a compra foi realizada via... https://t.co/fOjrknwJbQ',False,False,0,1,_VictoriaSMW
2018-03-05 21:06:22,Livraria Cultura,,b'@MasuyoJunior Ola! Encaminhei um e-mail com as informacoes sobre o seu pedido.',False,False,0,1,MasuyoJunior
2018-03-05 20:21:40,Livraria Cultura,,b'@thais_maciel Ola! Vc pode confirmar o que ocorreu por Dm? Ja estamos te seguindo.',False,False,0,0,thais_maciel
2018-03-05 20:13:49,Livraria Cultura,,b'@dricmp Ola! Encaminhamos um e-mail com as informacoes sobre o seu pedido.',False,False,0,0,dricmp
2018-03-05 20:11:53,Livraria Cultura,,"b'@RafaelBrito23 Rafael, vc pode confirmar seu cpf, e-mail e telefone de contato via DM? Ja estamos te seguindo.'",False,False,0,0,RafaelBrito23
2018-03-03 15:30:05,Livraria Cultura,,b'Queremos saber: qual livro emocionou muito voce? COMENTE!  Na Livraria Cultura voce encontra livros que despertam... https://t.co/TFDEf4Y7Sh',False,False,6,32,
2018-03-03 13:07:00,Livraria Cultura,,"b'Ler, ouvir e conhecer mais mulheres. Esta e a nossa proposta para o mes de marco, e para isto programamos uma seque... https://t.co/DPazWZsW6I'",False,False,25,82,
2018-03-02 23:01:04,Livraria Cultura,,"b'Um estudo sobre a maldade que ha em todos nos, humanos, a partir da crueldade de personagens shakespeareanas. Prest... https://t.co/34zwHfncB0'",False,False,0,19,
2018-03-02 21:43:00,Livraria Cultura,,b'Dica de decoracao: Cerque-se de coisas que te inspiram. &lt;3 Como e a estante da casa de voces?\n\nImagem via @Pinterest https://t.co/ChDOIS68ob',False,False,14,101,
2018-03-02 17:56:03,Livraria Cultura,,"b'No mundo conectado onde tudo desvia nossa atencao, vale a pena aprender tecnicas para ler com atencao plena e aband... https://t.co/8srkCmIYr6'",False,False,13,32,
2018-03-02 17:15:13,Livraria Cultura,,b'@MasuyoJunior Ola! Vc pode confirmar o numero de seu pedido?',False,False,0,1,MasuyoJunior
2018-03-02 17:11:58,Livraria Cultura,,b'@RhanyGirl1 Ola! Vc pode confirmar o numero de seu pedido e o cpf em que a compra foi realizada via DM? Ja estamos te seguindo.',False,False,0,1,RhanyGirl1
2018-03-02 16:59:56,Livraria Cultura,,b'@Suave_po Basta informar o numero de seu pedido e levar um documento com foto.',False,False,0,1,Suave_po
2018-03-02 15:31:04,Livraria Cultura,,b'Conheca a historia de uma familia que comecou alugando 10 livros na sala de casa e construiu uma das principais liv... https://t.co/4urBwXGy2Q',False,False,0,10,
2018-03-02 14:49:44,Livraria Cultura,,b'@RafaelBrito23 Ola! Basta finalizar seu pedido atraves do link presente no e-mail.',False,False,0,0,RafaelBrito23
2018-03-02 13:19:00,Livraria Cultura,,b'O best-seller que encantou leitores de todo o mundo esta de volta com novas fabulas da vida real. Venha para o lanc... https://t.co/xBt6w67UMX',False,False,0,20,
2018-03-02 11:40:34,Livraria Cultura,,b'@rm_pccnn Ola! Vc pode confirmar qual erro apresente ao tentar finalizar a compra por dm? Ja estamos te seguindo.',False,False,0,1,rm_pccnn
2018-03-01 21:25:29,Livraria Cultura,,b'@LBeust Ola! Temos em nosso acervo o item https://t.co/FntSg6YaQA',False,False,0,0,LBeust
2018-03-01 21:22:00,Livraria Cultura,,b'E com muito orgulho dos nossos 70 anos de historia que convidamos amigos e clientes para a sessao de autografos de... https://t.co/TxiQ91q5c3',False,False,1,11,
2018-03-01 21:12:49,Livraria Cultura,,b'@BidingMayTime Ola! Vc pode confirmar seu cpf e um e-mail atual por DM? Ja estamos te seguindo :)',False,False,0,1,BidingMayTime
2018-03-01 20:33:10,Livraria Cultura,,b'Quem mais tem esse plano de vida? o/ https://t.co/yq5UZoHisW',False,False,4,8,
2018-03-01 20:17:50,Livraria Cultura,,b'@ghostminds Ola! Vc pode confirmar o numero de seu pedido?',False,False,0,0,ghostminds
2018-03-01 20:06:50,Livraria Cultura,,b'@ispeakshade Ola! Vc pode nos confirmar o que ocorreu por dm? Ja estamos te seguindo.',False,False,0,0,ispeakshade
2018-03-01 18:19:50,Livraria Cultura,,"b'Comedia, suspense, drama, animacao... Tem um monte de filme estreando hoje. Ja escolheu sua sessao? E, depois que a... https://t.co/LzaTOxQV5S'",False,False,1,10,
2018-03-01 13:44:55,Livraria Cultura,,b'@alinefbrito @Pinterest A tendencia e o vicio aumentar rs https://t.co/c8MmQrHDm8',False,False,0,1,alinefbrito
2018-03-01 12:43:00,Livraria Cultura,,"b'Boa noticia para os fas da @maisasilva ! Sabado (10), as 15h, teremos sessao de autografos para o ""O livro de tweet... https://t.co/YCs3PvH00s'",False,False,15,266,
2018-03-01 11:31:00,Livraria Cultura,,b'Alguem ai ja conseguiu sair desse ciclo vicioso?\n\nVia @Pinterest https://t.co/jyY2dK1ixF',False,False,14,61,
2018-02-28 21:19:00,Livraria Cultura,,b'E com muito orgulho dos nossos 70 anos de historia que convidamos amigos e clientes para a sessao de autografos de... https://t.co/pSbyTRABnb',False,False,1,9,
2018-02-28 20:48:01,Livraria Cultura,,b'@Lukeisonfire Ola! Vc pode confirmar por DM qual erro esta apresentando? Ja estamos te seguindo.',False,False,0,0,Lukeisonfire
2018-02-28 20:24:12,Livraria Cultura,,b'@desontadeu Ola! Encaminhamos um e-mail com as nformacoes sobre o seu pedido.',False,False,0,1,desontadeu
2018-02-28 19:47:32,Livraria Cultura,,"b'RT @cialetras: .@fabiomoon e @Gabriel_Ba autografam ""Como falar com garotas em festas"" na @LivCultura do Conjunto Nacional, em SP, no dia 1...'",False,False,9,0,
2018-02-28 19:25:26,Livraria Cultura,,b'@resiliencegabie Ola! Ja estamos te seguindo. Vc pode encaminhar a msg via dm?',False,False,0,0,esnchantress
2018-02-28 17:36:37,Livraria Cultura,,"b'@Iarima Ooops. Obrigada, @Iarima'",False,False,0,0,Iarima
2018-02-28 12:07:00,Livraria Cultura,,"b'Os pequenos sao fas de ""O diario de Mika""? Traga-os para a Livraria Cultura ! Domingo (4), as 15h teremos visita de... https://t.co/U6iHS7wPfh'",False,False,1,7,
2018-02-27 23:00:00,Livraria Cultura,,"b'Anote ai! Tudo que acontece aqui dentro, de Julio Hermann, tem lancamento marcado na Livraria Cultura do Conjunto... https://t.co/EgLPqcNkZF'",False,False,0,14,
2018-02-27 22:39:51,Livraria Cultura,,b'@themodernguilt Ola! Vc pode confirmar o numero de seu pedido?',False,False,0,0,themodernguilt
2018-02-27 22:27:18,Livraria Cultura,,b'@brumleite Ola! Vc pode confirmar o cpf em que o aparelho foi comprado e um e-mail por dm? Ja estamos te seguindo.',False,False,0,0,brumleite
2018-02-27 21:02:10,Livraria Cultura,,b'@Crisherdy Ola! Encaminhei um e-mail com as informacoes sobre o seu pedido.',False,False,0,1,Crisherdy
2018-02-27 20:48:38,Livraria Cultura,,b'RT @fnac_br: Hoje e comemorado mundialmente o inicio do desenho que marcou e ainda marca a vida de muitos. Quem ai sonhava em ser um mestre...',False,False,24,0,
2018-02-27 20:45:28,Livraria Cultura,,b'@henriqueaugstt Vc pode confirmar seu cpf e e-mail atual por dm ? assim consigo verificar melhor.',False,False,0,0,henriqueaugstt
2018-02-27 16:56:13,Livraria Cultura,,b'E essa casa perfeita pra quem ama gatinhos e livros? As estantes formam caminhos para os felinos darem seus passeio... https://t.co/hdkU58FhaX',False,False,11,57,
2018-02-26 21:48:26,Livraria Cultura,,b'@henriqueaugstt Ola! Vc pode confirmar qual erro apresenta por dm? Se possivel seu cpf e e-mail atual tbm :) Ja estamos te seguindo.',False,False,0,0,henriqueaugstt
2018-02-26 20:41:20,Livraria Cultura,,b'@jairdonadelli Ola! Nosso site ja esta normalizado.',False,False,0,0,jairdonadelli
2018-02-26 19:49:41,Livraria Cultura,,"b'Marque na agenda! Quinta (1), as 18h, teremos sessao de autografos com Luiz Ruffato, em nossa unidade do Conjunto N... https://t.co/8uvIchlH78'",False,False,1,13,
2018-02-26 17:28:56,Livraria Cultura,,"b'RT @cialetras: Hoje estreia a serie ""Guerra e paz"" na Globo! Que tal aproveitar para comecar a ler este classico de Tolstoi?  https://t.co...'",False,False,11,0,
2018-02-26 17:21:44,Livraria Cultura,,"b'Ler no metro, ler na fila, ler na cama... Quem le nunca esta sozinho, mas um bom livro pode fazer o mundo desaparec... https://t.co/wXFIuQPAaL'",False,False,7,37,
2018-02-26 13:24:01,Livraria Cultura,,"b'Anote ai! 04/03 (domingo), as 16h na Livraria Cultura de Salvador. Teremos pocket show gratuito e sessao de autogra... https://t.co/mU2nBEVm83'",False,False,23,79,
2018-02-26 11:58:16,Livraria Cultura,,"b'Em 2017, #RitaLee vendeu mais livros do que Pe. Fabio de Melo e Leandro Karnal, na categoria nao ficcao nacional, c... https://t.co/kCjk93RIuI'",False,False,10,66,
2018-02-25 17:50:00,Livraria Cultura,,"b'Nesta quinta (1), as 19h, na Livraria Cultura do Conjunto Nacional teremos lancamento do CD ""Taurina"", de... https://t.co/kSrHxCKqJA'",False,False,1,11,
2018-02-24 19:19:02,Livraria Cultura,,b'@renatosep88 Ola! Vc pode confirmar seu cpf e e-mail atual por dm? Ja estamos te seguindo.',False,False,0,1,renatosep88
2018-02-23 22:51:00,Livraria Cultura,,"b'A Livraria Cultura e a LVM Editora convidam para bate-papo, seguido de sessao de autografos, com o autor Ricardo So... https://t.co/0LxaK1gpGs'",False,False,4,10,
2018-02-23 22:43:27,Livraria Cultura,,b'@betinellifer Ola! Vc pode confirmar o numero de seu pedido e o cpf em que a compra foi realizada por DM? Ja estamos te seguindo.',False,False,0,0,betinellifer
2018-02-23 21:09:34,Livraria Cultura,,b'@igor_oliveira Ola Igor! Vc pode confirmar o item que deseja por dm? Ja estamos te seguindo.',False,False,0,0,igor_oliveira
2018-02-23 21:01:41,Livraria Cultura,,b'Marco esta chegando e com ele eventos incriveis em nossas unidades! Confira a agenda completa e viva esta experienc... https://t.co/k2fCK0SbdN',False,False,0,5,
2018-02-23 19:51:14,Livraria Cultura,,b'@carlapattermake Ola! Nosso departamento de ti ja corrigiu o problema. Esta conseguindo acessar nosso site agora?',False,False,0,1,carlapattermake
2018-02-23 18:39:45,Livraria Cultura,,"b'Quem le entende melhor o mundo e tambem a si mesmo. Sao tantas historias para conhecer, tantos pontos de vista que... https://t.co/MbuttQ5jOH'",False,False,5,38,
2018-02-22 20:06:07,Livraria Cultura,,b'@mauricio_szabo Ola Mauricio! Vc pode informar qual erro esta apresentando por dm? ja estamos te seguindo.',False,False,0,0,mauricio_szabo
2018-02-22 19:53:21,Livraria Cultura,,b'@carlapattermake Ola! Vc pode informar qual erro esta apresentando?',False,False,0,1,carlapattermake
2018-02-22 18:35:41,Livraria Cultura,,b'And the Oscar goes to... Venha bater um papo sobre a maior premiacao do cinema com grandes criticos e o portal... https://t.co/PnB9XWRDrW',False,False,0,10,
2018-02-22 18:11:00,Livraria Cultura,,"b'Neste sabado (24), teremos bate-papo com o autor do mundo fantastico de ""A Bandeira do Elefante e da Arara"". Espera... https://t.co/Wb88YFLY0w'",False,False,2,17,
2018-02-21 23:00:02,Livraria Cultura,,b'Quem esta na batalha pra se formar tem que dar uma passadinha na Livraria Cultura e conferir nosso Volta as Aulas U... https://t.co/Cqa7bAlAA9',False,False,0,7,
2018-02-21 22:16:07,Livraria Cultura,,b'Preparados para o #Oscar2018 ? Aqui vai nossa checklist para te ajudar na maratona de filmes. https://t.co/eTVAQ5uMfV',False,False,7,31,
2018-02-21 21:58:00,Livraria Cultura,,b'@thunderneedls Ola! Respondemos seu e-mail.',False,False,0,0,thunderneedls
2018-02-21 21:46:21,Livraria Cultura,,b'@eloygleek Ola! Esta previsto para o dia 13/03 :)',False,False,0,1,eloygleek
2018-02-21 17:29:58,Livraria Cultura,,b'O video da @joutfuckinjout sobre o livro A Parte que Falta fez cair ciscos nos olhos de toda a internet. Encontre a... https://t.co/RiyVj1uOsg',False,False,0,8,
2018-02-21 17:22:27,Livraria Cultura,,"b'Marque na agenda! Quarta (7), as 19h voce tem um bate-papo com Sergio Cortella, na Livraria Cultura do Conjunto Nac... https://t.co/6jKHFqS4mK'",False,False,3,16,
2018-02-21 13:38:54,Livraria Cultura,,b'@joutfuckinjout publicou ontem um video que esta emocionando toda a internet brasileira! Assista e saiba o por que:... https://t.co/iJn9NUoLVh',False,False,0,5,joutfuckinjout
2018-02-21 11:42:06,Livraria Cultura,,b'DVD e blu-ray Liga da Justica em PRE-VENDA no nosso site: https://t.co/5d4zzztiXe  \n\nQuem mais ficou animado? \\o/ https://t.co/d60KfRMhDi',False,False,1,15,
2018-02-20 20:14:22,Livraria Cultura,,b'Preparados? https://t.co/GuMTtUlcZd',False,False,1,18,
2018-02-20 17:33:54,Livraria Cultura,,b'@GoProBR Hero 5 Black de R$ 2.199 por R$ 1.799 na Livraria Cultura: https://t.co/MWF13Qq3sM \nSeus melhores momentos... https://t.co/7GBtQxr77F',False,False,0,0,GoProBR
2018-02-20 13:29:00,Livraria Cultura,,"b'Mais do que a uma simples leitura, O livro gato convida o pequeno leitor a interagir a cada pagina, virando-a para... https://t.co/yVKGuVYhsB'",False,False,0,9,
2018-02-20 12:13:57,Livraria Cultura,,b'Tres historias tragicomicas com Memphis como cenario e a sombra de Elvis pairando sobre os personagens:... https://t.co/Y0mLzpMgUq',False,False,3,9,
2018-02-20 11:59:55,Livraria Cultura,,b'@jaimeguimaraess Camoes ',False,False,0,1,jaimeguimaraess
2018-02-20 11:53:28,Livraria Cultura,,b'DESAFIO DA SEMANA: cite um #POEMA com #ALMA no texto. COMECOU:',False,False,3,16,
2018-02-19 22:18:51,Livraria Cultura,,b'@jullybarbiebert prontinho. Agora mandei para o e-mail certo.',False,False,0,0,jullybarbiebert
2018-02-19 21:41:30,Livraria Cultura,,"b'Preocupado com a alimentacao de seu filho? Conheca o livro ""Lancheira Saudavel"", de Tatiana de Vuono, em sessao de... https://t.co/2VgJ9j6n10'",False,False,5,31,
2018-02-19 20:10:51,Livraria Cultura,,b'@jullybarbiebert Ola! Vc pode confirmar seu e-mail por DM? Ja estamos te seguindo.',False,False,0,0,jullybarbiebert
2018-02-19 19:58:00,Livraria Cultura,,"b'Traga os pequenos para abracar os personagens de ""O diario de Mika"" na Livraria Cultura do Villa Lobos - SP, neste... https://t.co/jLO2veH97A'",False,False,1,5,
2018-02-19 11:38:00,Livraria Cultura,,"b'Ficar de bobeira? Nada disso! Venha curtir as ferias com as criancas na Livraria Cultura. Domingo (25), as 16h, ter... https://t.co/FJxz6FFGPz'",False,False,0,12,
2018-02-18 22:27:00,Livraria Cultura,,"b'A turne de autografos de ""O Livreiro"" voltou e os proximos destinos sao Brasilia e Porto Alegre! Esperamos por voce... https://t.co/PGTJGmxmVk'",False,False,1,9,
2018-02-17 22:17:13,Livraria Cultura,,b'@jullybarbiebert Reencaminhei o e-mail. Vc pode verificar na pasta de lixo eletronico/spam? As vezes pode ter caido por la.',False,False,0,0,jullybarbiebert
2018-02-17 16:50:46,Livraria Cultura,,b'@jullybarbiebert Ola! Encaminhei um e-mail com as informacoes sobre o seu pedido. Vc pode dar uma olhadinha?',False,False,0,0,jullybarbiebert
2018-02-17 16:44:56,Livraria Cultura,,b'@MartaFBastos Ola! Encaminhamos um e-mail com o procedimento.',False,False,0,0,MartaFBastos
2018-02-16 19:35:49,Livraria Cultura,,b'@lu_acevedo_ Ola! Vc pode confirmar o numero de seu pedido e seu cpf por dm? ja estamos te seguindo.',False,False,0,1,lu_acevedo_
2018-02-16 19:24:59,Livraria Cultura,,b'@lirouloser Ola! Encaminhei um e-mail com as informacoes sobre o seu pedido. Vc pode conferir?',False,False,0,0,lirouloser
